SCHL_ID,SCHOOL_CODE,SCHOOL_NAME,PROVINCE_CODE,PROVINCE_NAME,DISTRICT_CODE,DISTRICT_NAME,LLGV_CODE,LLGV_NAME,SECTOR_CODE
7914,57654,AWANDE VOCATIONAL CENTRE,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,VOC
5798,66412,FENI PRIMARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,PRI
3539,58A48,DAGAUL ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5805,KUNDIAWA/GEMBOGL,580514,MITNANDE RURAL,ELEM
5478,55A96,PIRIVE ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550205,KOKODA RURAL,ELEM
4334,58021,MURU PRIMARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580412,KUP RURAL,PRI
9346,61A28,DIANGA ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610623,EAST YANGORU RURAL,ELEM
10427,63A67,SIKALANG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630825,WAIN- ERAP RURAL,ELEM
9969,70620,PAUSA ST PAULS SECONDARY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,SEC
9980,70007,KEPALAM PRIMARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,PRI
11547,54A96,DIDIA ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540103,WERAURA RURAL,ELEM
8856,56033,PONOWI PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560103,KEWABI RURAL,PRI
6571,67C40,SIPOTAVAI ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6701,NORTH BOUGAINVILLE,670101,TINPUTZ RURAL,ELEM
3723,58B36,GOI ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5801,CHUAVE,580101,CHUAVE RURAL,ELEM
6478,53C30,BAKOIUDU ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530310,MEKEO KUNI RURAL,ELEM
3670,63C38,HUBEGONG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
6416,53B83,VIRIOLO ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530102,AROMA RURAL,ELEM
6504,53C67,NUNUMAI ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530101,AMAZON BAY RURAL,ELEM
6112,52A62,LAPARI ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,ELEM
6118,52A20,UARIPI ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,ELEM
1609,60046,ELO COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,PRI
2422,64A19,SIKI ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,ELEM
2425,62428,BOSMUN PRIMARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,PRI
6726,67523,IRUREVIA PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670207,WAKUNAI RURAL,PRI
6945,62233,BEGESIN PRIMARY SCHOOL,62,MADANG PROVINCE,6206,USINO BUNDI,620616,USINO RURAL,PRI
2575,64A89,MOROKEA ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640211,TALASEA RURAL,ELEM
2576,62413,TABELE SECRET HEART PRIMARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620102,IABU RURAL,PRI
2889,60465,TAUTE COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600102,EAST WAPEI RURAL,COM
2929,51C23,WASAPEYA ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,ELEM
2937,64420,KILENGE PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640102,GLOUCESTER RURAL,PRI
2938,62029,TALIDIG PRIMARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620514,SUMGILBAR RURAL,PRI
2939,51B79,MADIRI  ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,ELEM
2753,64434,SASAVORU PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640105,KOVE/KALIAI RURAL,PRI
1340,69008,HAGARA PRIMARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690103,MORESBY SOUTH,PRI
5363,65A68,TAVOLO ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650312,MELKOI RURAL,ELEM
4472,52B11,BISI ELEMENTARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520210,WEST KIKORI RURAL,ELEM
4475,63A95,BIAWEN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630105,WAU RURAL,ELEM
3105,62032,USINO PRIMARY SCHOOL,62,MADANG PROVINCE,6206,USINO BUNDI,620616,USINO RURAL,PRI
3299,64078,KINTAKIU PRIMRY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640211,TALASEA RURAL,PRI
3096,57B08,KAMILA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,ELEM
1362,69411,ST MICHAEL'S HANUABADA PRIMARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690103,MORESBY SOUTH,PRI
5851,66006,LAMASSA COMMUNITY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660207,KONOAGIL RURAL,COM
5509,65A70,TAMANAIRIK ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6501,GAZELLE,650105,VUNADIDIR/TOMA RURAL,ELEM
1129,63561,BUNSIL PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630927,SIASSI RURAL,PRI
1134,62056,SOGERAM PRIMARY SCHOOL,62,MADANG PROVINCE,6203,MIDDLE RAMU,620307,ARABAKA RURAL,PRI
2923,62452,KOMINDOR PRIMARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620514,SUMGILBAR RURAL,PRI
2646,57A44,LAPEGU ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
2648,57A56,ROZA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
5068,60B18,AMSOR ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600103,WEST AITAPE RURAL,ELEM
7024,63C89,KWAYAMI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6307,MENYAMYA,630721,KOME RURAL,ELEM
7072,55157,GONA HOLY CROSS PRIMARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550101,ORO BAY RURAL,PRI
7074,55151,KORISATA PRIMARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550207,TAMATA RURAL,PRI
9503,51B85,MIBINI ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,ELEM
9505,51A12,WEREAYER ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,ELEM
13644,67B71,KEKEMONO ELEMENTARY,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670309,BUIN RURAL,ELEM
2306,57201,PITANKA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,PRI
2310,57543,AWAROSA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,COM
2314,63134,FOUR MILE PRIMARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,PRI
16040,66B85,MARAGON ELMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
16043,65D27,BURUEI ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6501,GAZELLE,650104,LIVUAN/REIMBER RURAL,ELEM
18044,56H56,PAWIA ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560103,KEWABI RURAL,ELEM
1373,56A98,KIRENE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560103,KEWABI RURAL,ELEM
1719,56C46,KARANAS ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560103,KEWABI RURAL,ELEM
1307,56B05,MOKANAKI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560103,KEWABI RURAL,ELEM
1452,56B16,LAWE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1419,56B19,MARAPINI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1442,56B17,PAIYOMA ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
15294,56B15,YAKILIAPU ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
18055,56H78,WERIKO ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
7771,56B11,MAUPINI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
17711,56G99,LAIYAPU IPIRE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
14960,56D32,KERAPALI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
18013,56H02,YABIPINI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
18006,56H01,WALA ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1562,56D83,TAGURU (1) ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1472,56215,TAGURU PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,PRI
1189,56B13,YOKA/URO ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1486,56B08,KARAPALI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
1566,56D42,KALUE TWO (2) ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5601,IALIBU/PANGIA,560104,WIRU RURAL,ELEM
972371,56F42,KUMBAME 2 ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5602,IMBONGGU,560205,IALIBU BASIN RURAL,ELEM
1262,56012,IOMBI COMMUNITY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5602,IMBONGGU,560205,IALIBU BASIN RURAL,PRI
971399,56F97,BUNE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5602,IMBONGGU,560206,IMBONGU RURAL,ELEM
11857,56F32,TUKUPANGI (3) ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5602,IMBONGGU,560206,IMBONGU RURAL,ELEM
7231,66C20,MALOM ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
14464,63D60,YUZAING ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630207,KOTTE RURAL,ELEM
3594,62A83,DAMOING ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620412,RAI COAST RURAL,ELEM
3597,62C35,NARER ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,ELEM
3599,58A80,MINGA ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5805,KUNDIAWA/GEMBOGL,580514,MITNANDE RURAL,ELEM
4757,61A78,TIMBUNKE CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610205,ANGORAM / MIDDLE SEPIK,ELEM
4759,52013,AREHAVA HAREVAVO PRIMARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520209,IHU RURAL,PRI
3717,63D13,INDAGEN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630413,SEKO RURAL,ELEM
6174,52A51,TAPALA ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520106,LAKEKAMU-TAURI RURAL,ELEM
6206,67A46,AVIRO ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670207,WAKUNAI RURAL,ELEM
8339,61B32,MANSEP ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610208,MERIENBERG,ELEM
6813,66A78,KOMALU ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
6730,67416,HAPAN PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6701,NORTH BOUGAINVILLE,670104,BUKA RURAL,PRI
6734,67479,GAGAN PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6701,NORTH BOUGAINVILLE,670104,BUKA RURAL,PRI
6091,52A34,ILAKARAITA ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520104,KEREMA URBAN,ELEM
6095,52A19,TOARE ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,ELEM
6103,52A09,MEII ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,ELEM
5743,65B88,RANGULIT ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6501,GAZELLE,650102,INLAND BAINING RURAL,ELEM
3866,58B95,KARAMUI ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580307,KARIMUI RURAL,ELEM
4436,60B67,AHERI ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600412,AMANAB  RURAL,ELEM
4438,52A33,K MIHA/PAKOVAVU ELEMENTARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520209,IHU RURAL,ELEM
4098,62A06,SANAI ELEMENTARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,ELEM
4102,63A98,BOREBOGENG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630207,KOTTE RURAL,ELEM
5785,55C36,BEURU ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,ELEM
4499,6.3E+38,NAMI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630105,WAU RURAL,ELEM
1583,57162,OMOURA SDA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,PRI
1586,67449,MANETAI PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670208,ARAWA RURAL,PRI
1593,62150,KANDUM HOLY TRINITY COMMUNITY SCHOOL,62,MADANG PROVINCE,6203,MIDDLE RAMU,620309,SIMBAI RURAL,PRI
8366,58606,DOLIBA HIGH SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580309,SALT RURAL,PHS
3687,63D18,KIBIU ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
2554,60031,PORO PRIMARY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600101,EAST AITAPE RURAL,PRI
2555,57A86,NUPAHA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
4478,60A11,SENAGI ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600412,AMANAB  RURAL,ELEM
4494,64A59,GAEKEKE ELEMETARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
4495,52A90,MIRIMAILAU ELEMENTARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520207,BAIMURU RURAL,ELEM
14373,61A19,MAHLI CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610102,DREKIKIER,ELEM
18527,61C85,WEI ISLAND ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610416,WEWAK ISLAND RURAL,ELEM
18555,62261,MATEPI PRIMARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620206,TRANSGOGOL RURAL,PRI
11750,71A66,NONINABI ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
14222,61482,YESSAN PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,PRI
14223,61486,SANGRIMAN PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610206,KARAWARI RURAL,PRI
14227,61488,OUM PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,PRI
18363,62D43,NISAGO ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620411,NAHO RAWA RURAL,ELEM
18372,62D53,WAIBOL ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620413,SAIDOR,ELEM
18361,62D42,PISAS ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620411,NAHO RAWA RURAL,ELEM
2133,57576,MT KURU COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5703,HENGANOFI,570304,HENGANOFI RURAL,PRI
2138,57B67,ONANIKA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
14545,65C17,MALBONI ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650310,CENRTAL/ INLAND POMIO RURAL,ELEM
11741,71A55,SILIGUBI ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
15194,60D45,PUNDA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600416,WALSA RURAL,ELEM
15338,51574,LAKE CAMPBELL COMMUNITY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510101,BALIMO URBAN,COM
15340,51575,YAU COMMUNITY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,PRI
12348,63B53,MALAMAI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630823,LABUTA RURAL,ELEM
12400,57B21,AHA'ANTU ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
14821,61C61,BANGO ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6103,MAPRIK,610313,YAMIL / TAMAUI RURAL,ELEM
14823,61D06,SAMAP ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610415,TURUBU,ELEM
14577,58C91,KAMA ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580309,SALT RURAL,ELEM
971051,64C27,SALEMALASI ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
971053,64B85,BOROWAI ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,ELEM
971054,64B87,AMUIA ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640104,KANDRIAN INLAND RURAL,ELEM
971056,64B89,MURIEN ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640104,KANDRIAN INLAND RURAL,ELEM
12102,70C57,PAIS ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
18574,62488,MANGIGUM PRIMARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,PRI
10189,61427,MARIENBERG PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610208,MERIENBERG,PRI
10218,53B32,PINUPAKA ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530308,KAIRUKU RURAL,ELEM
6184,67C03,KUISIAU ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670207,WAKUNAI RURAL,ELEM
5025,54B99,HAGITA ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540105,HUHU RURAL,ELEM
6457,63604,LAE SECONDARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,SEC
5223,54403,IWA PRIMARY SCHOOL,54,MILNE BAY PROVINCE,5402,SAMARAI-MURUA,540211,MURUA RURAL,PRI
6816,66A83,KONO ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,ELEM
6507,53C69,WARO ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530102,AROMA RURAL,ELEM
6509,53C70,KEAGOLO ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530103,CLOUDY BAY RURAL,ELEM
5031,54C55,EVEAWA ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540102,DAGA RURAL,ELEM
5651,66362,HALIS PRIMARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,PRI
1267,71B38,DANDE 1&2 ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,ELEM
1348,57037,SAFA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,PRI
1746,60462,IMBINIS PRIMARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,PRI
8573,53A60,EGEFA ELMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530310,MEKEO KUNI RURAL,ELEM
5073,54C05,SIASIADA ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540105,HUHU RURAL,ELEM
5654,66363,HILALON PRIMARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,PRI
3517,63A43,KWEMU ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630823,LABUTA RURAL,ELEM
3631,58B73,BIMAMBUNO ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580413,UPPER/LOWER KORONIGH,ELEM
3639,58A20,DARAMBUNO ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580411,KERAWAGI RURAL,ELEM
3641,62B43,ILU-BANGAME ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,ELEM
3962,58B62,KOLMA ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5802,GUMINE,580206,MT. DIGINE RURAL,ELEM
5869,66017,SUSURUNGA PRIMARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,PRI
4644,63D34,MUNUM ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,ELEM
1726,60413,HOLY THRINITY BARO PRIMARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,PRI
5456,53022,LEALEA PRIMARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530308,KAIRUKU RURAL,PRI
5458,65A28,MALAKUR ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650310,CENRTAL/ INLAND POMIO RURAL,ELEM
5460,55C03,FELAI ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550205,KOKODA RURAL,ELEM
3968,65418,KAITON PRIMARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650314,WEST POMIO/ MAMUSI RURAL,PRI
3970,63D38,MEKO ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630414,YUS RURAL,ELEM
4419,63F52,FORESTRY COMPOUND ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630104,WAU / BULOLO URBAN,ELEM
4085,64A95,ULAMONA ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
3552,62A97,KAKIMAR ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620412,RAI COAST RURAL,ELEM
3553,63A41,KIARI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630928,WASU RURAL,ELEM
2502,57C44,ST RITA CATHOLIC ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570406,KAINANTU URBAN,ELEM
2150,57C47,AIONORA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570610,GADSUP-TAIRORA RURAL,ELEM
2154,57020,KESAVAKA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5703,HENGANOFI,570304,HENGANOFI RURAL,PRI
